US1ORMT0033,20110712,PRCP,61,,,N,
US1ORMT0033,20110713,PRCP,8,,,N,
US1ORMT0033,20110714,PRCP,0,T,,N,
US1ORMT0033,20110715,PRCP,0,,,N,
US1ORMT0033,20110716,PRCP,28,,,N,
US1ORMT0033,20110717,PRCP,51,,,N,
US1ORMT0033,20110718,PRCP,157,,,N,
US1ORMT0033,20110719,PRCP,5,,,N,
US1ORMT0033,20110720,PRCP,36,,,N,
US1ORMT0033,20110721,PRCP,5,,,N,
US1ORMT0033,20110722,PRCP,8,,,N,
US1ORMT0033,20110723,PRCP,0,,,N,
US1ORMT0033,20110724,PRCP,0,,,N,
US1ORMT0033,20110725,PRCP,8,,,N,
US1ORMT0033,20110726,PRCP,3,,,N,
US1ORMT0033,20110727,PRCP,0,,,N,
US1ORMT0033,20110728,PRCP,0,,,N,
US1ORMT0033,20110729,PRCP,0,,,N,
US1ORMT0033,20110730,PRCP,0,,,N,
US1ORMT0033,20110731,PRCP,0,,,N,
US1ORMT0033,20110801,PRCP,0,,,N,
US1ORMT0033,20110802,PRCP,0,,,N,
US1ORMT0033,20110803,PRCP,0,,,N,
US1ORMT0033,20110804,PRCP,0,,,N,
US1ORMT0033,20110805,PRCP,0,,,N,
US1ORMT0033,20110806,PRCP,0,,,N,
US1ORMT0033,20110807,PRCP,0,,,N,
US1ORMT0033,20110808,PRCP,0,,,N,
US1ORMT0033,20110809,PRCP,0,,,N,
US1ORMT0033,20110810,PRCP,0,,,N,
US1ORMT0033,20110811,PRCP,0,,,N,
US1ORMT0033,20110812,PRCP,0,,,N,
US1ORMT0033,20110813,PRCP,0,,,N,
US1ORMT0033,20110814,PRCP,0,,,N,
US1ORMT0033,20110815,PRCP,0,,,N,
US1ORMT0033,20110816,PRCP,0,,,N,
US1ORMT0033,20110817,PRCP,0,,,N,
US1ORMT0033,20110818,PRCP,0,,,N,
US1ORMT0033,20110819,PRCP,0,,,N,
US1ORMT0033,20110820,PRCP,0,,,N,
US1ORMT0033,20110821,PRCP,0,,,N,
US1ORMT0033,20110822,PRCP,0,,,N,
US1ORMT0033,20110823,PRCP,18,,,N,
US1ORMT0033,20110824,PRCP,0,,,N,
US1ORMT0033,20110825,PRCP,0,T,,N,
US1ORMT0033,20110826,PRCP,0,T,,N,
US1ORMT0033,20110827,PRCP,0,,,N,
US1ORMT0033,20110828,PRCP,0,,,N,
US1ORMT0033,20110829,PRCP,0,,,N,
US1ORMT0033,20110830,PRCP,5,,,N,
US1ORMT0033,20110831,PRCP,0,T,,N,
US1ORMT0033,20110901,PRCP,0,,,N,
US1ORMT0033,20110902,PRCP,0,,,N,
US1ORMT0033,20110903,PRCP,0,,,N,
US1ORMT0033,20110904,PRCP,0,,,N,
US1ORMT0033,20110905,PRCP,0,,,N,
US1ORMT0033,20110906,PRCP,0,,,N,
US1ORMT0033,20110907,PRCP,0,,,N,
US1ORMT0033,20110908,PRCP,0,,,N,
US1ORMT0033,20110909,PRCP,0,,,N,
US1ORMT0033,20110910,PRCP,0,,,N,
US1ORMT0033,20110911,PRCP,0,,,N,
US1ORMT0033,20110912,PRCP,0,,,N,
US1ORMT0033,20110913,PRCP,0,,,N,
US1ORMT0033,20110914,PRCP,0,,,N,
US1ORMT0033,20110915,PRCP,0,,,N,
US1ORMT0033,20110916,PRCP,10,,,N,
US1ORMT0033,20110917,PRCP,0,T,,N,
US1ORMT0033,20110918,PRCP,33,,,N,
US1ORMT0033,20110919,PRCP,28,,,N,
US1ORMT0033,20110920,PRCP,0,,,N,
US1ORMT0033,20110921,PRCP,0,,,N,
US1ORMT0033,20110922,PRCP,0,,,N,
US1ORMT0033,20110923,PRCP,0,,,N,
US1ORMT0033,20110924,PRCP,0,,,N,
US1ORMT0033,20110925,PRCP,18,,,N,
US1ORMT0033,20110926,PRCP,89,,,N,
US1ORMT0033,20110927,PRCP,86,,,N,
US1ORMT0033,20110928,PRCP,0,T,,N,
US1ORMT0033,20110929,PRCP,0,,,N,
US1ORMT0033,20110930,PRCP,0,,,N,
US1ORMT0033,20111001,PRCP,0,,,N,
US1ORMT0033,20111002,PRCP,23,,,N,
US1ORMT0033,20111003,PRCP,41,,,N,
US1ORMT0033,20111004,PRCP,38,,,N,
US1ORMT0033,20111005,PRCP,81,,,N,
US1ORMT0033,20111006,PRCP,81,,,N,
US1ORMT0033,20111007,PRCP,8,,,N,
US1ORMT0033,20111008,PRCP,10,,,N,
US1ORMT0033,20111009,PRCP,5,,,N,
US1ORMT0033,20111010,PRCP,58,,,N,
US1ORMT0033,20111011,PRCP,109,,,N,
US1ORMT0033,20111012,PRCP,117,,,N,
US1ORMT0033,20111013,PRCP,0,T,,N,
US1ORMT0033,20111014,PRCP,20,,,N,
US1ORMT0033,20111015,PRCP,20,,,N,
US1ORMT0033,20111016,PRCP,0,,,N,
US1ORMT0033,20111017,PRCP,0,,,N,
US1ORMT0033,20111018,PRCP,0,,,N,
US1ORMT0033,20111019,PRCP,0,,,N,
US1ORMT0033,20111020,PRCP,3,,,N,
US1ORMT0033,20111021,PRCP,3,,,N,
US1ORMT0033,20111022,PRCP,0,T,,N,
US1ORMT0033,20111023,PRCP,0,,,N,
US1ORMT0033,20111024,PRCP,0,,,N,
US1ORMT0033,20111025,PRCP,0,,,N,
US1ORMT0033,20111026,PRCP,0,,,N,
US1ORMT0033,20111027,PRCP,0,,,N,
US1ORMT0033,20111028,PRCP,0,,,N,
US1ORMT0033,20111029,PRCP,74,,,N,
US1ORMT0033,20111030,PRCP,13,,,N,
US1ORMT0033,20111031,PRCP,58,,,N,
US1ORMT0033,20111101,PRCP,0,T,,N,
US1ORMT0033,20111102,PRCP,0,,,N,
US1ORMT0033,20111103,PRCP,145,,,N,
US1ORMT0033,20111104,PRCP,8,,,N,
US1ORMT0033,20111105,PRCP,53,,,N,
US1ORMT0033,20111106,PRCP,8,,,N,
US1ORMT0033,20111107,PRCP,10,,,N,
US1ORMT0033,20111108,PRCP,0,,,N,
US1ORMT0033,20111109,PRCP,8,,,N,
US1ORMT0033,20111110,PRCP,0,,,N,
US1ORMT0033,20111111,PRCP,0,T,,N,
US1ORMT0033,20111112,PRCP,69,,,N,
US1ORMT0033,20111113,PRCP,64,,,N,
US1ORMT0033,20111114,PRCP,13,,,N,
US1ORMT0033,20111115,PRCP,23,,,N,
US1ORMT0033,20111116,PRCP,3,,,N,
US1ORMT0033,20111117,PRCP,163,,,N,
US1ORMT0033,20111118,PRCP,94,,,N,
US1ORMT0033,20111119,PRCP,23,,,N,
US1ORMT0033,20111120,PRCP,0,T,,N,
US1ORMT0033,20111121,PRCP,13,,,N,
US1ORMT0033,20111122,PRCP,216,,,N,
US1ORMT0033,20111123,PRCP,640,,,N,
US1ORMT0033,20111124,PRCP,175,,,N,
US1ORMT0033,20111125,PRCP,81,,,N,
US1ORMT0033,20111126,PRCP,3,,,N,
US1ORMT0033,20111127,PRCP,0,T,,N,
US1ORMT0033,20111128,PRCP,132,,,N,
US1ORMT0033,20111129,PRCP,0,,,N,
US1ORMT0033,20111130,PRCP,25,,,N,
US1ORMT0033,20111201,PRCP,0,,,N,
US1ORMT0033,20111202,PRCP,0,,,N,
US1ORMT0033,20111203,PRCP,0,,,N,
US1ORMT0033,20111204,PRCP,0,,,N,
US1ORMT0033,20111205,PRCP,0,,,N,
US1ORMT0033,20111206,PRCP,0,,,N,
US1ORMT0033,20111207,PRCP,0,,,N,
US1ORMT0033,20111208,PRCP,0,,,N,
US1ORMT0033,20111209,PRCP,0,,,N,
US1ORMT0033,20111210,PRCP,0,,,N,
US1ORMT0033,20111211,PRCP,13,,,N,
US1ORMT0033,20111212,PRCP,0,,,N,
US1ORMT0033,20111213,PRCP,0,,,N,
US1ORMT0033,20111214,PRCP,0,,,N,
US1ORMT0033,20111215,PRCP,25,,,N,
US1ORMT0033,20111216,PRCP,8,,,N,
US1ORMT0033,20111217,PRCP,0,,,N,
US1ORMT0033,20111218,PRCP,10,,,N,
US1ORMT0033,20111219,PRCP,5,,,N,
US1ORMT0033,20111220,PRCP,0,T,,N,
US1ORMT0033,20111221,PRCP,8,,,N,
US1ORMT0033,20111222,PRCP,0,,,N,
US1ORMT0033,20111223,PRCP,0,,,N,
US1ORMT0033,20111224,PRCP,0,T,,N,
US1ORMT0033,20111225,PRCP,0,T,,N,
US1ORMT0033,20111226,PRCP,10,,,N,
US1ORMT0033,20111227,PRCP,13,,,N,
US1ORMT0033,20111228,PRCP,147,,,N,
US1ORMT0033,20111229,PRCP,231,,,N,
US1ORMT0033,20111230,PRCP,325,,,N,
US1ORMT0033,20111231,PRCP,81,,,N,
US1ORMT0033,20120101,PRCP,0,,,N,
US1ORMT0033,20120102,PRCP,0,,,N,
US1ORMT0033,20120103,PRCP,13,,,N,
US1ORMT0033,20120104,PRCP,0,,,N,
US1ORMT0033,20120105,PRCP,56,,,N,
US1ORMT0033,20120106,PRCP,10,,,N,
US1ORMT0033,20120107,PRCP,36,,,N,
US1ORMT0033,20120108,PRCP,0,,,N,
US1ORMT0033,20120109,PRCP,0,,,N,
US1ORMT0033,20120110,PRCP,97,,,N,
US1ORMT0033,20120111,PRCP,0,,,N,
US1ORMT0033,20120112,PRCP,0,,,N,
US1ORMT0033,20120113,PRCP,0,,,N,
US1ORMT0033,20120114,PRCP,0,,,N,
US1ORMT0033,20120115,PRCP,46,,,N,
US1ORMT0033,20120116,PRCP,20,,,N,
US1ORMT0033,20120117,PRCP,69,,,N,
US1ORMT0033,20120118,PRCP,323,,,N,
US1ORMT0033,20120119,PRCP,216,,,N,
US1ORMT0033,20120120,PRCP,521,,,N,
US1ORMT0033,20120121,PRCP,201,,,N,
US1ORMT0033,20120122,PRCP,25,,,N,
US1ORMT0033,20120123,PRCP,112,,,N,
US1ORMT0033,20120124,PRCP,25,,,N,
US1ORMT0033,20120125,PRCP,208,,,N,
US1ORMT0033,20120126,PRCP,28,,,N,
US1ORMT0033,20120127,PRCP,0,,,N,
US1ORMT0033,20120128,PRCP,0,,,N,
US1ORMT0033,20120129,PRCP,0,,,N,
US1ORMT0033,20120130,PRCP,188,,,N,
US1ORMT0033,20120131,PRCP,5,,,N,
US1ORMT0033,20120201,PRCP,10,,,N,
US1ORMT0033,20120202,PRCP,3,,,N,
US1ORMT0033,20120203,PRCP,0,,,N,
US1ORMT0033,20120204,PRCP,0,,,N,
US1ORMT0033,20120205,PRCP,0,,,N,
US1ORMT0033,20120206,PRCP,0,,,N,
US1ORMT0033,20120207,PRCP,0,,,N,
US1ORMT0033,20120208,PRCP,5,,,N,
US1ORMT0033,20120209,PRCP,74,,,N,
US1ORMT0033,20120210,PRCP,46,,,N,
US1ORMT0033,20120211,PRCP,51,,,N,
US1ORMT0033,20120212,PRCP,3,,,N,
US1ORMT0033,20120213,PRCP,33,,,N,
US1ORMT0033,20120214,PRCP,8,,,N,
US1ORMT0033,20120215,PRCP,41,,,N,
US1ORMT0033,20120216,PRCP,0,T,,N,
US1ORMT0033,20120217,PRCP,51,,,N,
US1ORMT0033,20120218,PRCP,102,,,N,
US1ORMT0033,20120219,PRCP,8,,,N,
US1ORMT0033,20120220,PRCP,25,,,N,
US1ORMT0033,20120221,PRCP,53,,,N,
US1ORMT0033,20120222,PRCP,51,,,N,
US1ORMT0033,20120223,PRCP,46,,,N,
US1ORMT0033,20120224,PRCP,0,T,,N,
US1ORMT0033,20120225,PRCP,147,,,N,
US1ORMT0033,20120226,PRCP,38,,,N,
US1ORMT0033,20120227,PRCP,18,,,N,
US1ORMT0033,20120228,PRCP,0,,,N,
US1ORMT0033,20120229,PRCP,119,,,N,
US1ORMT0033,20120301,PRCP,130,,,N,
US1ORMT0033,20120302,PRCP,13,,,N,
US1ORMT0033,20120303,PRCP,5,,,N,
US1ORMT0033,20120304,PRCP,0,T,,N,
US1ORMT0033,20120305,PRCP,0,,,N,
US1ORMT0033,20120306,PRCP,104,,,N,
US1ORMT0033,20120307,PRCP,0,T,,N,
US1ORMT0033,20120308,PRCP,0,,,N,
US1ORMT0033,20120309,PRCP,0,,,N,
US1ORMT0033,20120310,PRCP,0,,,N,
US1ORMT0033,20120311,PRCP,89,,,N,
US1ORMT0033,20120312,PRCP,48,,,N,
US1ORMT0033,20120313,PRCP,358,,,N,
US1ORMT0033,20120314,PRCP,36,,,N,
US1ORMT0033,20120315,PRCP,246,,,N,
US1ORMT0033,20120316,PRCP,312,,,N,
US1ORMT0033,20120317,PRCP,81,,,N,
US1ORMT0033,20120318,PRCP,5,,,N,
US1ORMT0033,20120319,PRCP,36,,,N,
US1ORMT0033,20120320,PRCP,53,,,N,
US1ORMT0033,20120321,PRCP,160,,,N,
US1ORMT0033,20120322,PRCP,221,,,N,
US1ORMT0033,20120323,PRCP,0,,,N,
US1ORMT0033,20120324,PRCP,0,,,N,
US1ORMT0033,20120325,PRCP,0,,,N,
US1ORMT0033,20120326,PRCP,0,T,,N,
US1ORMT0033,20120327,PRCP,18,,,N,
US1ORMT0033,20120328,PRCP,43,,,N,
US1ORMT0033,20120329,PRCP,64,,,N,
US1ORMT0033,20120330,PRCP,378,,,N,
US1ORMT0033,20120331,PRCP,97,,,N,
US1ORMT0033,20120401,PRCP,119,,,N,
US1ORMT0033,20120402,PRCP,20,,,N,
US1ORMT0033,20120403,PRCP,0,,,N,
US1ORMT0033,20120404,PRCP,76,,,N,
US1ORMT0033,20120405,PRCP,58,,,N,
US1ORMT0033,20120406,PRCP,89,,,N,
US1ORMT0033,20120407,PRCP,10,,,N,
US1ORMT0033,20120408,PRCP,0,,,N,
US1ORMT0033,20120409,PRCP,0,,,N,
US1ORMT0033,20120410,PRCP,0,,,N,
US1ORMT0033,20120411,PRCP,10,,,N,
US1ORMT0033,20120412,PRCP,99,,,N,
US1ORMT0033,20120413,PRCP,5,,,N,
US1ORMT0033,20120414,PRCP,8,,,N,
US1ORMT0033,20120415,PRCP,0,,,N,
US1ORMT0033,20120416,PRCP,102,,,N,
US1ORMT0033,20120417,PRCP,43,,,N,
US1ORMT0033,20120418,PRCP,69,,,N,
US1ORMT0033,20120419,PRCP,15,,,N,
US1ORMT0033,20120420,PRCP,145,,,N,
US1ORMT0033,20120421,PRCP,10,,,N,
US1ORMT0033,20120422,PRCP,0,T,,N,
US1ORMT0033,20120423,PRCP,0,,,N,
US1ORMT0033,20120424,PRCP,0,,,N,
US1ORMT0033,20120425,PRCP,3,,,N,
US1ORMT0033,20120426,PRCP,86,,,N,
US1ORMT0033,20120427,PRCP,18,,,N,
US1ORMT0033,20120428,PRCP,13,,,N,
US1ORMT0033,20120429,PRCP,5,,,N,
US1ORMT0033,20120430,PRCP,79,,,N,
US1ORMT0033,20120501,PRCP,30,,,N,
US1ORMT0033,20120502,PRCP,41,,,N,
US1ORMT0033,20120503,PRCP,135,,,N,
US1ORMT0033,20120504,PRCP,124,,,N,
US1ORMT0033,20120505,PRCP,114,,,N,
US1ORMT0033,20120506,PRCP,0,T,,N,
US1ORMT0033,20120507,PRCP,0,,,N,
US1ORMT0033,20120508,PRCP,0,,,N,
US1ORMT0033,20120509,PRCP,0,,,N,
US1ORMT0033,20120510,PRCP,0,,,N,
US1ORMT0033,20120511,PRCP,0,,,N,
US1ORMT0033,20120512,PRCP,0,,,N,
US1ORMT0033,20120513,PRCP,0,,,N,
US1ORMT0033,20120514,PRCP,0,,,N,
US1ORMT0033,20120515,PRCP,0,,,N,
US1ORMT0033,20120516,PRCP,0,,,N,
US1ORMT0033,20120517,PRCP,0,,,N,
US1ORMT0033,20120518,PRCP,0,,,N,
US1ORMT0033,20120519,PRCP,0,,,N,
US1ORMT0033,20120520,PRCP,0,,,N,
US1ORMT0033,20120521,PRCP,33,,,N,
US1ORMT0033,20120522,PRCP,104,,,N,
US1ORMT0033,20120523,PRCP,109,,,N,
US1ORMT0033,20120524,PRCP,8,,,N,
US1ORMT0033,20120525,PRCP,104,,,N,
US1ORMT0033,20120526,PRCP,56,,,N,
US1ORMT0033,20120527,PRCP,142,,,N,
US1ORMT0033,20120528,PRCP,0,T,,N,
US1ORMT0033,20120529,PRCP,0,T,,N,
US1ORMT0033,20120530,PRCP,0,,,N,
US1ORMT0033,20120531,PRCP,0,,,N,
US1ORMT0033,20120601,PRCP,13,,,N,
US1ORMT0033,20120602,PRCP,56,,,N,
US1ORMT0033,20120603,PRCP,3,,,N,
US1ORMT0033,20120604,PRCP,41,,,N,
US1ORMT0033,20120605,PRCP,241,,,N,
US1ORMT0033,20120606,PRCP,5,,,N,
US1ORMT0033,20120607,PRCP,48,,,N,
US1ORMT0033,20120608,PRCP,89,,,N,
US1ORMT0033,20120609,PRCP,112,,,N,
US1ORMT0033,20120610,PRCP,0,,,N,
US1ORMT0033,20120611,PRCP,0,,,N,
US1ORMT0033,20120612,PRCP,3,,,N,
US1ORMT0033,20120613,PRCP,30,,,N,
US1ORMT0033,20120614,PRCP,0,,,N,
US1ORMT0033,20120615,PRCP,0,,,N,
US1ORMT0033,20120616,PRCP,0,,,N,
US1ORMT0033,20120617,PRCP,0,T,,N,
US1ORMT0033,20120618,PRCP,0,T,,N,
US1ORMT0033,20120619,PRCP,13,,,N,
US1ORMT0033,20120620,PRCP,5,,,N,
US1ORMT0033,20120621,PRCP,0,,,N,
US1ORMT0033,20120622,PRCP,0,,,N,
US1ORMT0033,20120623,PRCP,76,,,N,
US1ORMT0033,20120624,PRCP,104,,,N,
US1ORMT0033,20120625,PRCP,10,,,N,
US1ORMT0033,20120626,PRCP,69,,,N,
US1ORMT0033,20120627,PRCP,46,,,N,
US1ORMT0033,20120628,PRCP,0,,,N,
US1ORMT0033,20120629,PRCP,0,,,N,
US1ORMT0033,20120630,PRCP,0,T,,N,
US1ORMT0033,20120701,PRCP,66,,,N,
US1ORMT0033,20120702,PRCP,0,T,,N,
US1ORMT0033,20120703,PRCP,10,,,N,
US1ORMT0033,20120704,PRCP,0,,,N,
US1ORMT0033,20120705,PRCP,0,,,N,
US1ORMT0033,20120706,PRCP,0,,,N,
US1ORMT0033,20120707,PRCP,0,,,N,
US1ORMT0033,20120708,PRCP,0,,,N,
US1ORMT0033,20120709,PRCP,0,,,N,
US1ORMT0033,20120710,PRCP,0,,,N,
US1ORMT0033,20120711,PRCP,0,,,N,
US1ORMT0033,20120712,PRCP,0,,,N,
US1ORMT0033,20120713,PRCP,0,,,N,
US1ORMT0033,20120714,PRCP,0,,,N,
US1ORMT0033,20120715,PRCP,28,,,N,
US1ORMT0033,20120716,PRCP,20,,,N,
US1ORMT0033,20120717,PRCP,0,,,N,
US1ORMT0033,20120718,PRCP,0,T,,N,
US1ORMT0033,20120719,PRCP,0,T,,N,
US1ORMT0033,20120720,PRCP,8,,,N,
US1ORMT0033,20120721,PRCP,3,,,N,
US1ORMT0033,20120722,PRCP,0,T,,N,
US1ORMT0033,20120723,PRCP,0,T,,N,
US1ORMT0033,20120724,PRCP,0,,,N,
US1ORMT0033,20120725,PRCP,0,,,N,
US1ORMT0033,20120726,PRCP,0,,,N,
US1ORMT0033,20120727,PRCP,0,,,N,
US1ORMT0033,20120728,PRCP,0,,,N,
US1ORMT0033,20120729,PRCP,0,,,N,
US1ORMT0033,20120730,PRCP,0,,,N,
US1ORMT0033,20120731,PRCP,0,,,N,
US1ORMT0033,20120801,PRCP,0,,,N,
US1ORMT0033,20120802,PRCP,0,,,N,
US1ORMT0033,20120803,PRCP,0,,,N,
US1ORMT0033,20120804,PRCP,0,,,N,
US1ORMT0033,20120805,PRCP,0,,,N,
US1ORMT0033,20120806,PRCP,0,T,,N,
US1ORMT0033,20120807,PRCP,0,,,N,
US1ORMT0033,20120808,PRCP,0,,,N,
US1ORMT0033,20120809,PRCP,0,,,N,
US1ORMT0033,20120810,PRCP,0,,,N,
